customer_id,latitude,longitude,volume
C08168,12.9184311,77.6733027,6
C08169,12.8703135,77.6537185,2
C08170,13.0141307,77.5704327,3
C08171,12.9232041,77.663273,2
C08172,12.90306,77.4974982,8
C08173,12.949372,77.5798139,4
C08174,12.9060151,77.579232,2
C08175,13.1983776,77.7137207,2
C08176,12.9162396,77.6380678,7
C08177,12.9743703,77.6069754,10
C08178,12.9479382,77.5859235,10
C08179,12.9599222,77.5728426,6
C08180,12.9696095,77.5759104,3
C08181,13.0115083,77.5553276,1
C08182,12.8923531,77.6113104,4
C08183,13.0121881,77.6673811,3
C08184,12.9652449,77.7134399,4
C08185,12.9277768,77.6329941,3
C08186,13.1025097,77.5712728,1
C08187,12.9716596,77.6516938,5
C08188,12.9222709,77.6496746,5
C08189,12.979119,77.6412042,5
C08190,12.9311905,77.5908939,6
C08191,13.0075192,77.5711141,5
C08192,13.0013094,77.630483,2
C08193,12.9336643,77.6231619,3
C08194,13.0305521,77.5660376,4
C08195,12.953689,77.584188,4
C08196,13.0329207,77.6747772,7
C08197,12.9787019,77.6411945,5
C08198,12.9138636,77.607781,14
C08199,12.8984689,77.6572967,16
C08200,12.9049863,77.5606059,4
C08201,12.9181994,77.5958138,1
C08202,12.8388772,77.6601784,8
C08203,12.9121563,77.6378046,2
C08204,12.9849661,77.5963422,2
C08205,13.0673288,77.5538666,3
C08206,13.0576725,77.5932444,2
C08207,12.9779433,77.572024,5
C08208,12.8854267,77.5669172,1
C08209,12.993111,77.6666772,2
C08210,12.9138357,77.6114958,4
C08211,12.9197902,77.4894315,5
C08212,12.9144151,77.6448888,5
C08213,12.9762285,77.5644702,2
C08214,12.9668422,77.6499995,2
C08215,12.8954376,77.5818086,2
C08216,12.9692162,77.7501638,4
C08217,12.9754502,77.6469773,9
C08218,12.9679568,77.5915472,1
C08219,12.8832559,77.7524455,3
C08220,13.0636066,77.5886894,1
C08221,12.9721558,77.6421739,1
C08222,12.8402692,77.6599865,7
C08223,13.0364837,77.5895892,5
C08224,12.9992623,77.5496684,5
C08225,12.9600755,77.6448826,6
C08226,13.0276122,77.5764397,2
C08227,12.9735702,77.6134692,2
C08228,12.9517746,77.4997107,15
C08229,13.0707363,77.591228,3
C08230,12.9774564,77.6593253,6
C08231,12.921398,77.6632963,3
C08232,12.9543777,77.6209764,1
C08233,12.9474841,77.7544752,1
C08234,13.011525,77.5505497,2
C08235,12.9583199,77.6049603,7
C08236,12.956256,77.6953953,6
C08237,12.9760549,77.6547944,6
C08238,12.9896302,77.5560208,2
C08239,12.9162354,77.6518661,10
C08240,13.0042943,77.7122219,2
C08241,12.9400923,77.7468721,4
C08242,12.9750242,77.5520533,3
C08243,12.9700147,77.7502291,3
C08244,12.987324,77.5783227,8
C08245,12.9485766,77.5806648,2
C08246,13.0175676,77.5614253,1
C08247,12.9693581,77.5775277,3
C08248,13.1038749,77.5716206,3
C08249,12.9949932,77.6635028,35
C08250,12.954162,77.5673708,5
C08251,12.9298982,77.6854473,2
C08252,13.0179838,77.5531675,2
C08253,12.9593836,77.7164443,1
C08254,12.9701662,77.7498036,2
C08255,13.0333714,77.5689251,4
C08256,12.8984621,77.6077509,9
C08257,13.0156449,77.5710444,7
C08258,12.9758159,77.5757621,4
C08259,12.8918025,77.5835797,3
C08260,12.9103731,77.6328115,4
C08261,12.9445341,77.5946219,2
C08262,12.9207698,77.6503946,11
C08263,13.0008959,77.6755521,3
C08264,12.9887062,77.5808767,3
C08265,12.9990289,77.5692984,1
C08266,12.9064253,77.5981787,3
C08267,12.9868722,77.7362988,6
C08268,12.8682145,77.4518927,2
C08269,12.9721967,77.6523513,2
C08270,12.9737273,77.5098419,6
C08271,12.975403,77.6470594,1
C08272,12.9781539,77.6394005,7
C08273,12.9250705,77.5799496,2
C08274,12.9874041,77.5387106,3
C08275,13.0223907,77.6379343,2
C08276,13.0070581,77.6126039,4
C08277,12.9608001,77.6372345,19
C08278,12.9236239,77.6403133,6
C08279,13.0983668,77.5733927,2
C08280,12.860166,77.7836393,7
C08281,12.9577094,77.5696701,3
C08282,12.8856117,77.6036643,9
C08283,12.9792978,77.5859562,6
C08284,13.0629571,77.592948,1
C08285,12.9713194,77.6964768,2
C08286,12.9537691,77.7152697,6
C08287,13.0503583,77.5157328,4
C08288,12.956173,77.6949671,2
C08289,12.896052,77.4618775,2
C08290,12.9455956,77.5952641,1
C08291,12.8951016,77.5396128,3
C08292,12.9243033,77.597266,16
C08293,12.9567998,77.7410638,6
C08294,13.0266474,77.6040449,15
C08295,13.0935598,77.5895277,6
C08296,12.8629979,77.763056,7
C08297,12.9919183,77.6022398,13
C08298,12.9973999,77.6967169,4
C08299,12.8437224,77.6447875,3
C08300,12.9421664,77.4904481,7
C08301,12.9257654,77.5824151,9
C08302,12.906053,77.5890997,2
C08303,12.8405409,77.651351,2
C08304,13.0041718,77.6602519,4
C08305,12.8619368,77.4385339,6
C08306,12.9828866,77.7518975,6
C08307,12.9570712,77.5703413,1
C08308,12.8359981,77.6571688,13
C08309,12.9998657,77.6196688,2
C08310,12.9947371,77.6993007,3
C08311,12.9746882,77.628026,2
C08312,13.029998,77.5705549,22
C08313,12.9254648,77.5775504,4
C08314,13.1025052,77.595543,2
C08315,13.0190802,77.5202194,6
C08316,13.0833759,77.6436934,6
C08317,12.9796016,77.5107812,3
C08318,12.9651732,77.6412777,6
C08319,13.0008336,77.6327495,2
C08320,12.9420816,77.6220418,2
C08321,13.0181973,77.5581675,1
C08322,13.0328608,77.6230689,1
C08323,12.9881787,77.5526874,12
C08324,12.9014685,77.6504016,10
C08325,13.043384,77.5999701,3
C08326,12.9649402,77.5761878,11
C08327,12.8986874,77.5577817,3
C08328,13.0247023,77.5487874,3
C08329,12.9403258,77.5247379,3
C08330,12.9399342,77.6157295,3
C08331,12.9946162,77.7185937,3
C08332,12.9961908,77.5640237,7
C08333,12.9635168,77.5580738,4
C08334,12.986314,77.7458263,5
C08335,13.0277599,77.5738956,7
C08336,12.9782425,77.5825221,4
C08337,13.020731,77.70227,2
C08338,12.908506,77.6836249,1
C08339,12.9239053,77.6183201,4
C08340,13.0103911,77.5548848,3
C08341,12.9433767,77.6076357,4
C08342,12.9353555,77.6148616,3
C08343,13.0600394,77.5876573,20
C08344,13.0505862,77.6494896,1
C08345,12.8771394,77.5444517,1
C08346,12.9770963,77.6371837,4
C08347,12.9447767,77.624409,3
C08348,12.9610686,77.71376,4
C08349,12.9922626,77.6381761,5
C08350,12.9247336,77.565329,8
C08351,12.9660676,77.6034676,1
C08352,13.0051689,77.5718284,2
C08353,12.9314469,77.6853072,4
C08354,12.9740883,77.5832262,6
C08355,12.9589736,77.6628578,15
C08356,12.9566538,77.7440931,6
C08357,12.9242998,77.499047,3
C08358,12.9319376,77.6860759,2
C08359,12.9171118,77.5927033,2
C08360,12.9144145,77.5208702,2
C08361,13.0084832,77.5692697,5
C08362,12.9263972,77.502667,4
C08363,12.9857652,77.55176,1
C08364,12.9478623,77.5921306,2
C08365,13.0250118,77.5875048,6
C08366,12.924922,77.6281634,4
C08367,12.9720317,77.6009309,5
C08368,12.923222,77.6364709,4
C08369,13.04116,77.5580795,10
C08370,12.9873761,77.5387076,4
C08371,13.0251271,77.7625783,3
C08372,12.8947315,77.6615482,2
C08373,13.0008968,77.6618893,4
C08374,13.0345353,77.5342727,1
C08375,12.9195713,77.6682583,3
C08376,12.9729863,77.5398479,3
C08377,12.9331601,77.5833173,1
C08378,12.9176987,77.6515426,2
C08379,12.9995622,77.5496994,6
C08380,12.9463745,77.5298582,4
C08381,12.9656038,77.5363115,4
C08382,12.9411184,77.5737183,4
C08383,12.8886588,77.5821115,4
C08384,12.8484849,77.6550459,8
C08385,12.8387166,77.6777338,4
C08386,13.004739,77.4873051,1
C08387,13.0482487,77.6185279,10
C08388,12.9592625,77.5168068,4
C08389,13.0555615,77.6044933,2
C08390,12.8747558,77.7665878,1
C08391,12.9570197,77.5660532,4
C08392,12.911533,77.6764094,3
C08393,12.9223314,77.6652505,10
C08394,13.0232902,77.5501455,3
C08395,12.973066,77.647824,2
C08396,12.9937268,77.7008262,6
C08397,12.8610746,77.7825773,6
C08398,12.9477324,77.5847176,4
C08399,12.9414186,77.7470153,5
C08400,12.9742892,77.5778952,3
C08401,12.9307369,77.5926549,4
C08402,12.9015806,77.6328786,8
C08403,12.9122001,77.6489032,5
C08404,13.1806055,77.6409278,3
C08405,12.9131399,77.6799856,9
C08406,13.0598775,77.6425707,1
C08407,12.9460609,77.5949139,14
C08408,13.0225676,77.5847474,1
C08409,12.9288159,77.580007,2
C08410,12.9105706,77.6324633,3
C08411,12.9072177,77.5784721,3
C08412,12.9591817,77.7193501,7
C08413,12.9141593,77.4816613,2
C08414,12.9231702,77.6126406,4
C08415,13.0053573,77.5711059,2
C08416,12.8757154,77.6568415,4
C08417,12.8626506,77.610033,3
C08418,13.1024337,77.5955808,4
C08419,13.0028703,77.612152,2
C08420,12.8052422,77.6979088,2
C08421,13.0641199,77.5868748,4
C08422,13.0720352,77.6333905,6
C08423,13.171378,77.6365594,2
C08424,12.9077038,77.5847444,2
C08425,12.9169158,77.5607423,5
C08426,13.0191025,77.5069252,3
C08427,12.9212875,77.6514,6
C08428,12.9470899,77.7089263,2
C08429,12.9744109,77.6385723,1
C08430,12.9165,77.6013893,2
C08431,12.9981123,77.5406402,2
C08432,12.8353022,77.6925178,3
C08433,13.0730482,77.592515,2
C08434,12.8808502,77.6370167,6
C08435,12.9484948,77.6987857,3
C08436,13.0021664,77.5742095,4
C08437,12.9707264,77.5377251,4
C08438,12.8956472,77.7020757,4
C08439,13.0161215,77.5438434,3
C08440,12.8994138,77.6221123,5
C08441,12.9853101,77.6069879,2
C08442,12.9526755,77.4841408,9
C08443,12.9604348,77.6375467,3
C08444,12.9365435,77.5176752,1
C08445,12.9615359,77.6364148,4
C08446,12.9474363,77.5801089,2
C08447,13.1490964,77.49677,5
C08448,13.0048018,77.572048,16
C08449,13.1836643,77.6811451,2
C08450,12.9740805,77.6787512,4
C08451,12.9812222,77.646495,1
C08452,12.9384683,77.7432438,5
C08453,12.9061242,77.5912854,2
C08454,12.9516696,77.5212224,2
C08455,12.9553263,77.592815,2
C08456,12.973032,77.6409124,6
C08457,13.0041656,77.5533333,7
C08458,12.9482023,77.5808428,3
C08459,12.9124015,77.5856011,2
C08460,12.9773092,77.7395617,10
C08461,12.901616,77.5822469,2
C08462,12.9782913,77.5870713,1
C08463,13.0297739,77.5678793,5
C08464,12.9701608,77.6098414,2
C08465,13.084548,77.6347166,7
C08466,12.9643641,77.7134437,3
C08467,12.9255977,77.6086431,5
C08468,12.9245828,77.5649697,9
C08469,12.9785777,77.5149648,1
C08470,12.9576576,77.6143934,2
C08471,12.9716605,77.5439313,3
C08472,12.9778349,77.6465268,10
C08473,12.8876505,77.5507441,2
C08474,12.9524185,77.7178296,2
C08475,12.9652764,77.6069478,5
C08476,13.038,77.562,2
C08477,12.9744474,77.6394513,4
C08478,12.8993305,77.4721107,1
C08479,12.9811045,77.5888137,16
C08480,12.9214989,77.6703679,1
C08481,12.892659,77.6106015,3
C08482,12.801957,77.5746827,3
C08483,12.9730151,77.6155463,13
C08484,12.9578557,77.5338926,1
C08485,12.9121632,77.6098276,13
C08486,12.9795023,77.6357866,6
C08487,12.9735176,77.6028192,4
C08488,12.9831667,77.5604758,2
C08489,12.9790194,77.6438034,5
C08490,13.0069665,77.5789097,2
C08491,12.8805375,77.5055475,8
C08492,12.9434469,77.5830527,2
C08493,12.9141671,77.6383274,3
C08494,12.9683152,77.6004368,2
C08495,13.0219385,77.6385853,2
C08496,12.9690232,77.6064416,6
C08497,12.9685368,77.6934867,5
C08498,13.0162368,77.5708332,8
C08499,13.0635756,77.5855555,1
C08500,12.9386225,77.6291616,7
C08501,13.099548,77.5767124,19
C08502,12.9600685,77.6433729,2
C08503,13.0088366,77.5634201,13
C08504,12.9609007,77.6406632,3
C08505,12.970219,77.6442137,1
C08506,12.9728004,77.6165455,3
C08507,12.9757739,77.6022519,7
C08508,12.9900587,77.5661228,2
C08509,12.9271168,77.5861609,2
C08510,12.9822657,77.6391993,5
C08511,13.0461913,77.5559023,3
C08512,12.9636165,77.7081858,5
C08513,13.1193618,77.6098163,4
C08514,13.0074665,77.7330159,5
C08515,12.9107078,77.5843154,2
C08516,12.9395771,77.7361182,4
C08517,12.9358495,77.6248941,2
C08518,12.9618327,77.5211334,8
C08519,12.898871,77.566199,2
C08520,12.9067912,77.5122943,7
C08521,13.1006488,77.5822735,3
C08522,13.1996652,77.7097558,4
C08523,12.9255274,77.6870456,2
C08524,12.9757157,77.6407135,2
C08525,12.9713645,77.6052916,1
C08526,12.9256704,77.625097,2
C08527,12.9758029,77.6062514,3
C08528,12.9377472,77.7009815,4
C08529,12.9157857,77.5694773,7
C08530,12.9226321,77.5935954,2
C08531,12.914658,77.5225028,2
C08532,12.9569798,77.564357,1
C08533,12.9573521,77.5676114,5
C08534,12.9595468,77.6560186,9
C08535,12.9878709,77.7319773,8
C08536,12.9796219,77.5478668,5
C08537,13.074144,77.566703,5
C08538,12.9604467,77.7176996,11
C08539,12.9834197,77.5958254,4
C08540,13.0267603,77.5798301,5
C08541,13.047724,77.5761271,3
C08542,13.0410176,77.624008,1
C08543,12.9601639,77.5945806,2
C08544,12.9429247,77.6543887,3
C08545,12.9604109,77.7183512,3
C08546,12.9541309,77.7175389,13
C08547,12.9573761,77.7086858,4
C08548,12.8759616,77.5332439,8
C08549,13.0656732,77.6505851,2
C08550,12.9218801,77.5837308,3
C08551,13.0085772,77.5439447,1
C08552,12.9982481,77.5706369,2
C08553,13.0402806,77.5812569,5
C08554,12.9450065,77.5714721,3
C08555,12.9755693,77.60349,6
C08556,12.9884957,77.7478041,4
C08557,13.0239276,77.6923621,3
C08558,12.9867193,77.7465407,15
C08559,12.9593998,77.7482732,3
C08560,12.9647292,77.582038,7
C08561,12.9596032,77.5112481,3
C08562,12.9656404,77.6017608,5
C08563,12.9876486,77.7462077,6
C08564,12.916898,77.6515929,4
C08565,12.9642587,77.5418338,1
C08566,12.9738948,77.5785146,3
C08567,13.0698267,77.5638554,8
C08568,12.920788,77.5936239,5
C08569,13.0341673,77.568676,5
C08570,13.0041527,77.5711188,1
C08571,12.9237402,77.5882005,2
C08572,12.9736907,77.6412647,4
C08573,12.9173053,77.6330233,4
C08574,12.9898647,77.5545636,8
C08575,12.9223745,77.6756791,3
C08576,12.9662613,77.5350611,4
C08577,13.1039483,77.5733134,3
C08578,13.1728534,77.5643389,2
C08579,12.9844842,77.749381,1
C08580,12.9729515,77.6480638,4
C08581,12.9728112,77.6172247,4
C08582,12.9716416,77.7176798,2
C08583,12.8626957,77.7970661,1
C08584,12.9600702,77.6448451,5
C08585,13.015234,77.6174535,3
C08586,13.066162,77.5565834,5
C08587,12.8473634,77.6908708,12
C08588,12.9121236,77.6508737,1
C08589,13.0141168,77.5090508,2
C08590,13.0994918,77.7148543,3
C08591,13.0938786,77.594727,9
C08592,12.8610769,77.5294007,1
C08593,12.9372193,77.619574,13
C08594,12.9856809,77.5652513,4
C08595,12.9401246,77.5945482,3
C08596,12.93869,77.6261024,3
C08597,12.9437456,77.5402044,2
C08598,12.8899226,77.6398609,7
C08599,12.9728463,77.7504688,2
C08600,12.998,77.620755,4
C08601,12.9759272,77.6381679,3
C08602,12.90523,77.4889203,2
C08603,12.9397408,77.5829526,20
C08604,12.9298938,77.6838388,4
C08605,12.9113058,77.6001591,5
C08606,12.9156379,77.6491451,7
C08607,13.0552023,77.6021755,1
C08608,12.9586044,77.5641861,11
C08609,12.9956506,77.5510696,1
C08610,12.9281325,77.6692427,2
C08611,13.0016175,77.5713543,2
C08612,12.9958327,77.6068007,5
C08613,13.0210815,77.6432227,4
C08614,13.1935284,77.5017894,3
C08615,12.9239996,77.6814433,3
C08616,12.952526,77.5774328,2
C08617,12.9693187,77.5767288,1
C08618,12.9213881,77.6686263,6
C08619,12.9756471,77.5360648,5
C08620,12.97193,77.68042,10
C08621,12.9546117,77.4967995,2
C08622,13.0928523,77.5872557,5
C08623,13.0289918,77.539552,3
C08624,12.9048915,77.5624233,8
C08625,12.9722076,77.600877,7
C08626,12.9312166,77.6233097,4
C08627,12.9756449,77.6066901,3
C08628,12.99519,77.7578215,7
C08629,13.0196337,77.6342441,5
C08630,13.0523847,77.4879224,2
C08631,12.9118085,77.6512869,1
C08632,12.9703065,77.6168978,3
C08633,12.9737814,77.6359277,10
C08634,13.0012233,77.629344,7
C08635,12.875925,77.5471883,2
C08636,13.0393283,77.5385885,1
C08637,12.9159817,77.4153475,8
C08638,12.9702217,77.546174,1
C08639,13.1978387,77.7136591,5
C08640,13.0207254,77.593135,2
C08641,12.9571969,77.7384633,10
C08642,12.959944,77.6441379,2
C08643,12.9839881,77.6416769,7
C08644,12.8762879,77.6133473,4
C08645,12.9143782,77.5210809,4
C08646,12.9432335,77.5700564,1
C08647,13.1111353,77.6059377,1
C08648,12.9999029,77.619368,3
C08649,12.9830373,77.7087311,4
C08650,12.924971,77.549831,2
C08651,13.0379112,77.7598089,2
C08652,13.0291853,77.5611297,5
C08653,12.9578594,77.5926986,5
C08654,12.9322759,77.5858767,3
C08655,12.9571802,77.5030641,6
C08656,12.9728986,77.640896,1
C08657,12.9516961,77.7064343,3
C08658,12.9994204,77.6226779,11
C08659,12.9171996,77.6896564,3
C08660,12.9523954,77.5838654,4
C08661,12.9822201,77.537201,17
C08662,13.0833281,77.6429308,1
C08663,12.9327614,77.5849863,6
C08664,12.8956428,77.6265101,11
C08665,12.9795526,77.4982841,3
C08666,12.9571208,77.6416523,6
C08667,12.8751219,77.766578,2
C08668,13.0632769,77.6487414,2
C08669,13.017793,77.556767,4
C08670,13.0287244,77.6638803,6
C08671,12.9684449,77.6361007,7
C08672,12.9532625,77.7151999,10
C08673,12.8767868,77.5953714,3
C08674,13.0511064,77.621253,8
C08675,12.9587679,77.7156816,3
C08676,12.9683121,77.5287383,6
C08677,12.9534315,77.6430523,4
C08678,12.9873104,77.5933754,5
C08679,12.9936274,77.5390358,4
C08680,12.917953,77.5571384,1
C08681,12.9750684,77.680533,2
C08682,12.9563884,77.6960146,4
C08683,12.9721761,77.5368763,1
C08684,12.9850923,77.5232649,6
C08685,13.0595565,77.5903055,6
C08686,13.099335,77.5772599,4
C08687,12.970057,77.5358963,2
C08688,12.8737507,77.6259345,9
C08689,12.8840897,77.5664029,14
C08690,12.9756469,77.5358203,4
C08691,12.9727488,77.7189026,5
C08692,12.9734985,77.6106666,4
C08693,12.9504876,77.6999864,5
C08694,12.959253,77.7462166,3
C08695,12.9872243,77.5558262,3
C08696,12.9810372,77.7087623,6
C08697,12.9219011,77.6765701,17
C08698,13.0185202,77.5613079,1
C08699,13.0578944,77.6440562,3
C08700,12.9486713,77.6853423,1
C08701,12.9215801,77.5804942,10
C08702,13.0604648,77.5895297,2
C08703,12.997555,77.5445911,1
C08704,12.9705013,77.6447301,5
C08705,12.9778503,77.5722059,11
C08706,13.000026,77.5349139,5
C08707,12.9568705,77.7391916,4
C08708,12.8507304,77.6573836,4
C08709,12.8939257,77.6011614,9
C08710,13.0215753,77.6297995,2
C08711,13.0554849,77.5942147,3
C08712,12.9934221,77.7167666,2
C08713,12.9571645,77.5717017,1
C08714,12.9643591,77.5551587,3
C08715,12.947666,77.5846436,7
C08716,12.9959058,77.6135401,5
C08717,13.0585216,77.5877269,5
C08718,13.0996791,77.5304733,4
C08719,12.935471,77.5608687,5
C08720,13.0592878,77.5904071,2
C08721,12.933433,77.6216889,3
C08722,12.9217846,77.6616311,4
C08723,13.0101501,77.549804,4
C08724,12.9807404,77.680094,4
C08725,12.9803099,77.5956181,3
C08726,12.8432408,77.6602741,3
C08727,12.9685315,77.6514828,30
C08728,12.9496935,77.6174553,6
C08729,12.9696817,77.573717,4
C08730,12.9398459,77.6256078,3
C08731,13.1042735,77.5943727,2
C08732,12.9840625,77.580813,3
C08733,13.0193741,77.7630557,4
C08734,12.9561079,77.7280809,1
C08735,13.1857363,77.6106042,1
C08736,12.9727077,77.6347589,2
C08737,12.9785581,77.5490005,4
C08738,13.0424215,77.6215126,3
C08739,12.8416139,77.6443624,9
C08740,13.0028473,77.635349,1
C08741,12.9772383,77.5752995,2
C08742,13.0239995,77.6585299,10
C08743,12.9133573,77.6491178,4
C08744,12.9416336,77.5767895,6
C08745,12.9684421,77.6365392,14
C08746,13.0994189,77.5891274,2
C08747,13.0797112,77.5591265,3
C08748,12.9148654,77.6384313,3
C08749,12.96737,77.5993941,1
C08750,13.0011186,77.5255326,3
C08751,12.9766063,77.6023999,6
C08752,13.0687529,77.5547173,5
C08753,12.9673907,77.6420498,5
C08754,13.0554196,77.6027913,3
C08755,13.0949471,77.5383791,2
C08756,12.88809,77.5802594,8
C08757,12.8903278,77.6462926,2
C08758,13.0722173,77.5561443,4
C08759,12.8923922,77.5817134,4
C08760,12.9284049,77.5179223,9
C08761,12.8780308,77.7621095,7
C08762,12.930259,77.57615,1
C08763,12.9658004,77.6000096,1
C08764,12.9112304,77.6760618,5
C08765,12.9605462,77.5303143,3
C08766,12.9318838,77.5840243,2
C08767,12.9981587,77.5465007,7
C08768,12.9140156,77.6092776,4
C08769,12.9796435,77.634709,3
C08770,12.9848975,77.611694,6
C08771,12.9690441,77.5688544,3
C08772,12.9235173,77.6823783,10
C08773,12.9238866,77.6195995,2
C08774,12.949147,77.5011403,5
C08775,13.0192355,77.5189908,9
C08776,13.0022519,77.634193,1
C08777,12.9731876,77.6121868,3
C08778,12.9534349,77.5858064,7
C08779,12.9137948,77.6091679,7
C08780,12.9398542,77.6251855,3
C08781,12.9732593,77.6055206,2
C08782,12.945679,77.5711812,6
C08783,12.9189411,77.5958321,8
C08784,12.9354729,77.5396693,1
C08785,12.9696997,77.6387029,1
C08786,12.9821438,77.6379452,4
C08787,13.0728173,77.6033215,5
C08788,12.9351451,77.611553,3
C08789,13.0978966,77.6157367,5
C08790,12.9394891,77.721305,2
C08791,12.9787383,77.5913043,1
C08792,13.002725,77.6610961,2
C08793,12.9591844,77.7181933,3
C08794,12.9871688,77.5946714,3
C08795,12.9690348,77.7496245,1
C08796,12.9332872,77.5679132,1
C08797,12.9004465,77.5319694,2
C08798,12.9921317,77.569768,6
C08799,13.0706514,77.591623,8
C08800,12.9977909,77.6968282,8
C08801,12.9918958,77.5940293,2
C08802,12.9431166,77.6218102,1
C08803,13.0065732,77.5542349,5
C08804,13.023088,77.637015,5
C08805,12.957199,77.642917,4
C08806,12.9793697,77.7119958,1
C08807,12.9003782,77.6309033,2
C08808,13.0621975,77.5741087,3
C08809,12.9890454,77.7186025,5
C08810,12.9410968,77.5853528,6
C08811,12.9003193,77.6008061,4
C08812,12.9540062,77.5673571,4
C08813,12.9780369,77.633104,4
C08814,12.9643869,77.7152721,5
C08815,12.9375303,77.7462676,4
C08816,12.9063719,77.563376,3
C08817,12.8774812,77.6025003,3
C08818,12.982924,77.7512245,4
C08819,13.0089953,77.5406188,5
C08820,12.9589664,77.6569874,4
C08821,12.910823,77.5207892,4
C08822,12.9794922,77.6061321,8
C08823,12.9025398,77.6253423,4
C08824,12.9262563,77.5694193,2
C08825,13.0665115,77.6385623,6
C08826,13.000358,77.5701424,1
C08827,12.9789802,77.6413252,2
C08828,12.971289,77.6059404,4
C08829,12.9013273,77.6187939,5
C08830,12.9668493,77.6068628,1
C08831,12.9056206,77.6014402,3
C08832,12.9248398,77.4985018,2
C08833,12.8405853,77.6511955,2
C08834,13.0195923,77.707355,6
C08835,12.8836101,77.5828978,5
C08836,12.9952391,77.5388279,3
C08837,13.0395765,77.6048698,2
C08838,12.980813,77.6373961,1
C08839,12.9662292,77.7141268,9
C08840,12.966625,77.6483403,5
C08841,13.0119715,77.5558983,2
C08842,13.0297527,77.5552304,5
C08843,12.8003448,77.5989017,3
C08844,12.9865073,77.7451468,3
C08845,13.0075667,77.5780609,5
C08846,12.9857078,77.6718602,2
C08847,12.9449932,77.594988,3
C08848,13.0146758,77.4203834,4
C08849,12.922034,77.6815582,2
C08850,13.0713032,77.6518044,5
C08851,12.953865,77.5686754,12
C08852,12.9598095,77.7483757,2
C08853,12.9860833,77.5383466,1
C08854,12.9775682,77.5707662,1
C08855,12.9988718,77.5498125,3
C08856,13.0448787,77.6216681,2
C08857,12.9673775,77.5418993,4
C08858,12.8244971,77.6844177,4
C08859,12.9886175,77.7320534,1
C08860,12.8748547,77.6399437,1
C08861,13.019726,77.5552398,4
C08862,12.9269753,77.5643645,4
C08863,13.0057693,77.6236686,2
C08864,12.9711631,77.5364993,1
C08865,12.9472067,77.5879731,5
C08866,13.0034478,77.5673384,8
C08867,12.989866,77.554497,4
C08868,12.961084,77.5877158,2
C08869,12.9214585,77.6642458,3
C08870,13.0087274,77.625714,1
C08871,12.839432,77.6771361,7
C08872,12.9673983,77.5239973,4
C08873,13.0017936,77.5488666,1
C08874,12.9103984,77.5914952,3
C08875,12.9947971,77.6086523,5
C08876,13.1475251,77.6375739,3
C08877,12.9703686,77.5970335,3
C08878,12.9710711,77.605488,1
C08879,12.9589736,77.5683791,5
C08880,12.9440943,77.6077504,2
C08881,13.0341497,77.5993799,1
C08882,13.1715241,77.5990487,3
C08883,12.9296475,77.7124354,7
C08884,12.9547408,77.6612636,3
C08885,12.9898562,77.5556318,11
C08886,12.9509673,77.623189,4
C08887,12.9810232,77.637136,4
C08888,12.9009152,77.4875726,3
C08889,12.9664807,77.7195618,3
C08890,13.0422794,77.6248577,3
C08891,12.9585663,77.7028132,3
C08892,12.9822844,77.6395739,5
C08893,12.9263141,77.5146268,2
C08894,13.1070864,77.575818,2
C08895,12.947529,77.6192363,2
C08896,12.9651903,77.5346826,14
C08897,12.9786515,77.5872891,5
C08898,12.9387045,77.5523961,4
C08899,12.9568148,77.7433686,2
C08900,12.9076043,77.6408154,5
C08901,12.9313338,77.6163534,3
C08902,12.8963841,77.5407118,4
C08903,12.9931607,77.5394749,2
C08904,12.8443617,77.5980706,4
C08905,12.9647773,77.5986103,2
C08906,12.9061058,77.5876799,2
C08907,12.9302526,77.5845789,6
C08908,12.9750793,77.6952133,1
C08909,12.9175061,77.6741949,5
C08910,13.0329535,77.5691722,5
C08911,13.0810953,77.5886994,2
C08912,12.9630399,77.7131382,2
C08913,12.9141014,77.4429542,3
C08914,12.9101748,77.5992052,4
C08915,12.9466259,77.6465188,3
C08916,12.8965674,77.7201192,4
C08917,12.9170177,77.5947337,11
C08918,12.9741511,77.5957681,2
C08919,13.1717023,77.4359968,1
C08920,12.9641677,77.7143381,6
C08921,12.991257,77.5384096,11
C08922,12.9551211,77.5663064,4
C08923,12.9906435,77.6008786,2
C08924,12.9944317,77.6090256,3
C08925,13.011968,77.6659168,2
C08926,12.9974496,77.5487807,5
C08927,12.8649685,77.5200222,1
C08928,12.9159877,77.6326621,3
C08929,12.9791647,77.6313885,2
C08930,13.0042369,77.6170601,4
C08931,12.9902518,77.6869517,3
C08932,12.8696102,77.5432087,4
C08933,13.002035,77.5695036,3
C08934,12.9160465,77.6531026,2
C08935,12.8728736,77.4401625,5
C08936,12.9731666,77.6470466,3
C08937,13.0199738,77.5837071,2
C08938,12.9792765,77.6431666,16
C08939,12.9782986,77.7339188,5
C08940,12.9972788,77.5466831,3
C08941,12.9874647,77.4924724,9
C08942,12.9675523,77.6896575,12
C08943,12.9484774,77.5705547,3
C08944,12.9564797,77.5772696,4
C08945,12.8766497,77.6088757,2
C08946,12.972722,77.5356919,3
C08947,12.9969382,77.5682496,3
C08948,12.9975291,77.5416325,4
C08949,12.9347706,77.6110968,4
C08950,12.9072223,77.6965443,5
C08951,12.9670358,77.7177562,4
C08952,13.0383248,77.5890628,1
C08953,12.9365279,77.6148198,2
